1.672055721282958984e-01,8.477983308500872226e+03,4.772235414414697516e+03,8.472851562500000000e+02
2.334916591644287109e-01,8.291402876361560629e+03,4.910599963097927684e+03,7.406815795898437500e+02
2.014949321746826172e-01,7.107058151794289188e+03,4.699448718406159969e+03,1.176744750976562045e+03
2.177307605743408203e-01,7.905516343688928828e+03,4.839317739610660283e+03,8.837821044921875000e+02
1.838788986206054688e-01,7.973673554025973317e+03,4.743007616413204232e+03,-3.195629310607910156e+01
2.677276134490966797e-01,8.757566673664245172e+03,4.875205771316960636e+03,2.919804992675781250e+02
2.324218750000000000e-01,8.405553151516867729e+03,4.850262767247778356e+03,6.915861816406250000e+02
2.946283817291259766e-01,7.923898093809963029e+03,4.782102499330216233e+03,2.071175537109375000e+03
1.111772060394287109e-01,7.356760425582191601e+03,4.751186081825230758e+03,4.307809829711914062e+01
1.168119907379150391e-01,8.252994833155817105e+03,4.637862244431998079e+03,9.445301055908203125e+01
1.828956604003906250e-01,8.009904464706220097e+03,4.807919272112029830e+03,-2.654437065124512074e+01
1.840937137603759766e-01,7.035093859247058390e+03,4.817695646052344273e+03,1.027832519531250000e+03
2.334790229797363281e-01,8.242842516042348507e+03,4.847830269406193111e+03,1.482481933593750000e+03
2.337007522583007812e-01,7.358120752177987924e+03,4.814726298885927463e+03,1.820723876953125000e+03
3.348710536956787109e-01,7.580810624327064943e+03,4.777533936387134418e+03,7.888576660156250000e+02
2.498264312744140625e-01,8.533716701023437054e+03,4.778001153824824542e+03,1.487559204101562045e+03
1.167058944702148438e-01,8.940594538256134911e+03,4.837580322772148975e+03,9.369413757324218750e+01
2.182183265686035156e-01,7.503133754413946008e+03,4.765156753166253111e+03,6.911583709716796875e+01
2.347056865692138672e-01,8.062507158730764786e+03,4.786145126245169195e+03,1.514083007812500000e+03
2.015249729156494141e-01,8.123382511877769502e+03,4.810007227583169879e+03,1.718711181640625000e+03
2.844901084899902344e-01,8.696893525257857618e+03,4.829603592861873040e+03,2.124113037109375000e+03
2.175667285919189453e-01,8.552954288217275462e+03,4.811300707775443698e+03,4.079177551269531250e+02
3.178586959838867188e-01,8.162872273742947073e+03,4.816417480483411964e+03,4.140494689941406250e+02
2.839124202728271484e-01,8.242095918865268686e+03,4.743033598877889744e+03,3.093839111328125000e+02
2.512009143829345703e-01,6.868949448593603847e+03,4.639427356053701260e+03,1.492289794921875000e+03
4.240846633911132812e-01,6.001651174916189120e+03,4.798085252811132705e+03,4.384532165527343750e+02
2.511825561523437500e-01,8.785636629684580839e+03,4.793971815658327614e+03,1.319266662597655966e+02
2.346167564392089844e-01,8.202723401447396100e+03,4.844842648134726915e+03,1.651824218750000000e+03
2.169589996337890625e-01,7.548025749366156560e+03,4.820554973497884021e+03,8.290116882324218750e+01
1.850626468658447266e-01,8.152523269786434867e+03,4.733920668545605622e+03,5.905219726562500000e+02
1.548585891723632812e-01,7.654897025706590284e+03,4.882714151241278159e+03,1.214500000000000000e+03
1.665625572204589844e-01,8.015987214726614184e+03,4.829957298956323029e+03,1.455758190155028942e+01
2.684271335601806641e-01,8.218678593141097735e+03,4.733174065840268668e+03,9.902565307617187500e+02
2.343041896820068359e-01,8.583477593354504279e+03,4.816564654156979486e+03,5.507044067382812500e+02
2.476751804351806641e-01,8.059683690923290669e+03,4.786293290515950503e+03,1.058552612304687955e+03
2.001876831054687500e-01,6.543410710281036700e+03,4.536110946973390128e+03,1.428442993164062045e+03
2.157111167907714844e-01,7.580969610165212544e+03,4.825092903098388888e+03,1.408029174804687955e+03
1.849782466888427734e-01,8.011340114540886134e+03,4.854074315973109151e+03,1.348322998046875000e+03
2.309544086456298828e-01,8.396239807900055894e+03,4.796015792246011188e+03,1.474159622192382990e+01
2.328205108642578125e-01,8.355093726153247189e+03,4.799831662912878528e+03,1.128241577148438068e+02
2.509894371032714844e-01,7.761536940945738934e+03,4.763555472067786468e+03,9.800383911132812500e+02
2.090559005737304688e-01,7.836115076101597879e+03,4.816816152466963104e+03,3.679964904785156250e+02
2.180507183074951172e-01,7.270116121925057996e+03,4.631868437395743058e+03,7.323524780273437500e+02
2.016894817352294922e-01,7.976787939569362607e+03,4.729790597544360025e+03,7.575204467773437500e+02
1.998951435089111328e-01,8.013589948641070805e+03,4.771920732235023024e+03,1.230713500976562045e+03
